timestamp,up,down,left,right,fire
201805072054434417,0,0,0,0,0
201805072054434738,0,0,0,0,0
201805072054434898,0,0,0,0,0
201805072054435066,0,0,0,0,0
201805072054435233,0,0,0,0,0
201805072054435576,0,0,0,0,0
201805072054435737,0,0,0,0,0
201805072054435905,0,0,0,0,0
201805072054436070,0,0,0,0,0
201805072054436242,0,0,0,0,0
201805072054436407,0,0,0,0,0
201805072054436736,0,0,0,0,0
201805072054436899,0,0,0,1,0
201805072054437076,0,0,0,1,0
201805072054437237,0,0,0,1,0
201805072054437571,0,0,0,1,0
201805072054437734,0,0,0,1,0
201805072054437907,0,0,0,1,0
201805072054438070,0,0,0,1,0
201805072054438237,0,0,0,1,0
201805072054438567,0,0,0,1,0
201805072054438743,0,0,0,1,0
201805072054438898,0,0,0,1,0
201805072054439072,0,0,0,1,0
201805072054439243,0,0,0,1,0
201805072054439571,0,0,0,1,0
201805072054439733,0,0,0,1,0
201805072054439903,0,0,0,1,0
201805072054440066,0,0,0,1,0
201805072054440236,0,0,0,1,0
201805072054440570,0,0,0,1,0
201805072054440735,0,0,0,1,0
201805072054440895,0,0,0,1,0
201805072054441069,0,0,0,1,0
201805072054441236,0,0,0,1,0
201805072054441570,0,0,0,1,0
201805072054441736,0,0,0,1,0
201805072054441905,0,0,0,1,0
201805072054442064,0,0,0,1,0
201805072054442233,0,0,0,1,0
201805072054442564,0,0,0,1,0
201805072054442735,0,0,0,1,0
201805072054442900,0,0,0,1,0
201805072054443069,0,0,0,1,0
201805072054443236,0,0,0,1,0
201805072054443569,0,0,0,1,0
201805072054443736,1,0,0,1,0
201805072054443902,1,0,0,1,0
201805072054444061,1,0,0,1,0
201805072054444237,1,0,0,0,0
201805072054444574,1,0,0,0,0
201805072054444733,1,0,0,0,0
201805072054444898,1,0,0,0,0
201805072054445069,1,0,0,0,0
201805072054445231,1,0,0,0,0
201805072054445569,1,0,0,0,0
201805072054445732,1,0,0,0,0
201805072054445902,1,0,0,0,0
201805072054446069,1,0,0,0,0
201805072054446232,1,0,0,0,0
201805072054446569,1,0,0,0,0
201805072054446743,1,0,0,0,0
201805072054446902,1,0,0,0,0
201805072054447063,1,0,0,0,0
201805072054447234,1,0,0,0,0
201805072054447570,1,0,0,0,0
201805072054447739,1,0,0,0,0
201805072054447903,1,0,0,0,0
201805072054448064,1,0,0,0,0
201805072054448234,1,0,0,0,0
201805072054448565,1,0,0,0,0
201805072054448735,1,0,0,0,0
201805072054448901,1,0,0,0,0
201805072054449068,1,0,0,0,0
201805072054449235,1,0,0,0,0
201805072054449569,1,0,0,0,0
201805072054449730,1,0,0,0,0
201805072054449901,1,0,0,0,0
