timestamp,up,down,left,right,fire
201805072050330343,0,0,0,0,0
201805072050330730,0,0,0,0,0
201805072050330730,0,0,0,0,0
201805072050330785,0,0,0,0,0
201805072050330790,0,0,0,0,0
201805072050330835,0,0,0,0,0
201805072050331161,0,0,0,0,0
201805072050331328,0,0,0,0,0
201805072050331489,0,0,0,0,0
201805072050331660,0,0,0,0,0
201805072050331991,0,0,0,0,0
201805072050332157,0,0,0,0,0
201805072050332323,0,0,0,0,0
201805072050332491,0,0,0,0,0
201805072050332656,0,0,0,0,0
201805072050332992,0,0,0,0,0
201805072050333152,0,0,0,0,0
201805072050333323,0,0,0,0,0
201805072050333493,0,0,0,0,0
201805072050333659,0,0,0,0,0
201805072050333989,0,0,0,0,0
201805072050334155,0,0,0,0,0
201805072050334320,0,0,0,0,0
201805072050334491,0,0,0,0,0
201805072050334656,0,0,0,0,0
201805072050334992,0,0,0,0,0
201805072050335153,0,0,0,0,0
201805072050335318,0,0,0,0,0
201805072050335484,0,0,0,0,0
201805072050335659,0,0,0,0,0
201805072050335990,0,0,0,0,0
201805072050336149,0,0,0,0,0
201805072050336325,0,0,0,0,0
201805072050336489,0,0,0,0,0
201805072050336654,0,0,0,0,0
201805072050336832,0,0,0,0,0
201805072050337161,0,0,0,0,0
201805072050337325,0,0,0,0,0
201805072050337489,0,0,0,0,0
201805072050337655,0,0,0,0,0
201805072050337825,0,0,0,0,0
201805072050338156,0,0,0,0,0
201805072050338323,0,0,0,0,0
201805072050338488,0,0,0,0,0
201805072050338657,0,0,0,0,0
201805072050338832,0,0,0,0,0
201805072050339151,0,0,0,0,0
201805072050339322,0,0,0,0,0
201805072050339489,0,0,0,0,0
201805072050339659,0,0,0,0,0
201805072050339825,0,0,0,0,0
201805072050340155,0,0,0,0,0
201805072050340326,0,0,0,0,0
201805072050340817,0,0,0,0,0
201805072050340822,0,0,0,0,0
201805072050340837,0,0,0,0,0
201805072050341156,0,0,0,0,0
201805072050341321,0,0,0,0,0
201805072050341487,0,0,0,0,0
201805072050341657,0,0,0,0,0
201805072050341988,0,0,0,0,0
201805072050342153,0,0,0,0,0
201805072050342318,0,0,0,0,0
201805072050342484,0,0,0,0,0
201805072050342649,0,0,0,0,0
201805072050342990,0,0,0,0,0
201805072050343156,0,0,0,0,0
201805072050343321,0,0,0,0,0
201805072050343492,0,0,0,0,0
201805072050343656,0,0,0,0,0
201805072050343982,0,0,0,0,0
201805072050344160,0,0,0,0,0
201805072050344321,0,0,0,0,0
201805072050344489,0,0,0,0,0
201805072050344650,0,0,0,0,0
201805072050344984,0,0,0,0,0
201805072050345164,0,0,0,0,0
201805072050345319,0,0,0,0,0
201805072050345485,0,0,0,0,0
201805072050345655,0,0,0,0,0
201805072050345986,0,0,0,0,0
201805072050346157,0,0,0,0,0
201805072050346317,0,0,0,0,0
201805072050346488,0,0,0,0,0
201805072050346653,0,0,0,0,0
201805072050346989,0,0,0,0,0
201805072050347149,0,0,0,0,0
201805072050347320,0,0,0,0,0
201805072050347486,0,0,0,0,0
201805072050347651,0,0,0,0,0
201805072050347987,0,0,0,0,0
201805072050348153,0,0,0,0,0
201805072050348318,0,0,0,0,0
201805072050348483,0,0,0,0,0
201805072050348649,0,0,0,0,0
201805072050348980,0,0,0,0,0
201805072050349150,0,0,1,0,0
201805072050349321,0,0,1,0,0
201805072050349481,0,0,1,0,0
201805072050349652,0,0,1,0,0
201805072050349983,0,0,1,0,0
201805072050350153,0,0,1,0,0
201805072050350324,0,0,1,0,0
201805072050350482,0,0,1,0,0
201805072050350652,0,0,1,0,0
201805072050350993,0,0,1,0,0
201805072050351149,0,0,1,0,0
201805072050351319,0,0,1,0,0
201805072050351489,0,0,1,0,0
201805072050351655,0,0,1,0,0
201805072050351981,0,0,1,0,0
201805072050352156,0,0,1,0,0
201805072050352321,0,0,1,0,0
201805072050352483,0,0,1,0,0
201805072050352650,0,0,1,0,0
201805072050352982,0,0,1,0,0
201805072050353158,0,0,1,0,0
201805072050353318,0,0,1,0,0
201805072050353484,0,0,1,0,0
201805072050353649,0,0,1,0,0
201805072050353990,0,0,1,0,0
201805072050354150,0,0,1,0,0
201805072050354321,1,0,1,0,0
201805072050354476,1,0,1,0,0
201805072050354652,1,0,1,0,0
201805072050354983,1,0,1,0,0
201805072050355146,1,0,1,0,0
201805072050355320,1,0,1,0,0
201805072050355481,1,0,1,0,0
201805072050355652,1,0,1,0,0
201805072050355982,1,0,0,0,0
201805072050356163,1,0,0,0,0
201805072050356323,1,0,0,0,0
201805072050356494,1,0,0,0,0
201805072050356649,1,0,0,0,0
201805072050356980,1,0,0,0,0
201805072050357156,1,0,0,0,0
201805072050357316,1,0,0,0,0
201805072050357485,1,0,0,0,0
201805072050357659,1,0,0,0,0
201805072050357985,1,0,0,0,0
201805072050358152,1,0,0,0,0
201805072050358317,1,0,0,0,0
201805072050358481,1,0,0,0,0
201805072050358647,1,0,0,0,0
201805072050358986,1,0,0,0,0
201805072050359147,1,0,0,0,0
201805072050359322,1,0,0,0,0
201805072050359488,1,0,0,1,0
201805072050359643,1,0,0,1,0
201805072050359979,1,0,0,1,0
201805072050360156,0,0,0,1,0
201805072050360317,0,0,0,1,0
201805072050360487,0,0,0,1,0
201805072050360653,0,0,0,1,0
201805072050360988,0,0,0,1,0
201805072050361148,0,0,0,1,0
201805072050361319,0,0,0,1,0
201805072050361484,0,0,0,1,0
201805072050361648,0,0,0,1,0
201805072050361986,0,0,0,1,0
201805072050362147,0,0,0,1,0
201805072050362323,0,0,0,1,1
201805072050362481,0,0,0,1,0
201805072050362652,0,0,0,1,0
201805072050362983,0,0,0,1,0
201805072050363148,0,0,0,1,0
201805072050363314,0,0,0,1,0
201805072050363479,0,0,0,1,0
201805072050363650,0,0,0,1,0
201805072050363980,0,0,0,1,0
201805072050364151,0,0,0,1,0
201805072050364313,0,0,0,1,0
201805072050364486,0,0,0,1,0
201805072050364645,0,0,0,1,0
201805072050364977,0,0,0,0,0
201805072050365151,0,0,0,0,0
201805072050365322,0,0,0,0,0
201805072050365480,0,0,0,0,0
201805072050365645,0,0,0,0,0
201805072050365981,0,0,0,0,0
201805072050366146,0,0,0,0,0
201805072050366312,0,0,0,0,0
201805072050366477,0,0,0,0,0
201805072050366648,0,0,0,0,0
201805072050366989,0,0,0,0,0
201805072050367149,0,0,0,0,0
201805072050367316,0,0,0,0,0
201805072050367478,0,0,0,0,0
201805072050367648,0,0,0,0,0
201805072050367974,0,0,0,0,0
201805072050368145,0,0,0,0,0
201805072050368310,0,0,0,0,0
201805072050370852,0,0,0,0,0
201805072050370852,0,0,0,0,0
201805072050370857,0,0,0,0,0
201805072050370857,0,0,0,0,0
201805072050370857,0,0,0,0,0
201805072050370862,0,0,0,0,0
201805072050370862,0,0,0,0,0
201805072050370862,0,0,0,0,0
201805072050370862,0,0,0,0,0
201805072050370867,0,0,0,0,0
201805072050370867,0,0,0,0,0
201805072050370867,0,0,0,0,0
201805072050370872,0,0,0,0,0
201805072050371148,1,0,0,1,0
201805072050371464,1,0,0,1,0
201805072050371469,1,0,0,1,0
201805072050371815,1,0,0,1,0
201805072050371985,1,0,0,1,0
201805072050372146,1,0,0,1,0
201805072050372467,1,0,0,1,0
201805072050372467,1,0,0,1,0
201805072050372697,1,0,0,1,0
201805072050372898,1,0,0,1,0
201805072050373098,1,0,0,1,0
201805072050373289,1,0,0,1,0
201805072050373469,1,0,0,1,0
201805072050373645,1,0,0,0,0
201805072050373981,1,0,0,0,0
201805072050374146,1,0,0,0,0
201805072050374317,1,0,0,0,0
201805072050374482,1,0,0,0,0
201805072050374647,1,0,0,0,0
201805072050374978,1,0,0,0,0
201805072050375144,1,0,0,0,0
201805072050375314,1,0,0,0,0
201805072050375475,1,0,1,0,0
201805072050375650,1,0,1,0,0
201805072050375976,1,0,1,0,0
201805072050376146,1,0,1,0,0
201805072050376312,1,0,1,0,0
201805072050376477,1,0,1,0,0
201805072050376648,1,0,1,0,0
201805072050376974,1,0,1,0,0
201805072050377144,1,0,1,0,0
201805072050377315,1,0,1,0,0
201805072050377475,1,0,1,0,0
201805072050377640,1,0,1,0,0
201805072050377976,1,0,1,0,0
201805072050378142,1,0,1,0,0
201805072050378312,1,0,1,0,0
201805072050378478,1,0,1,0,0
201805072050378648,1,0,1,0,0
201805072050378979,1,0,1,0,0
201805072050379140,1,0,1,0,0
201805072050379310,1,0,1,0,0
201805072050379475,1,0,1,0,0
201805072050379646,1,0,1,0,0
201805072050379977,1,0,1,0,0
201805072050380142,1,0,1,0,0
201805072050380308,1,0,1,0,0
201805072050380483,1,0,1,0,0
201805072050381004,1,0,1,0,0
201805072050381004,1,0,1,0,0
201805072050381045,1,0,1,0,0
