timestamp,up,down,left,right,fire
201804261751256014,0,0,0,0,0
201804261751256182,0,0,0,0,0
201804261751256354,0,0,0,0,0
201804261751256514,0,0,0,0,0
201804261751256686,0,0,0,0,0
201804261751257015,0,0,0,0,0
201804261751257186,0,0,0,0,0
201804261751257354,0,0,0,0,0
201804261751257514,0,0,0,0,0
201804261751257680,0,0,0,0,0
201804261751257860,0,0,0,0,0
201804261751258181,0,0,0,0,0
201804261751258350,0,0,0,0,0
201804261751258515,0,0,0,0,0
201804261751258682,0,0,0,0,0
201804261751259015,0,0,0,0,0
201804261751259181,0,0,0,0,0
201804261751259353,0,0,0,0,0
201804261751259513,0,0,0,0,0
201804261751259680,0,0,0,0,0
201804261751260015,0,0,0,0,0
201804261751260185,0,0,0,0,0
201804261751260347,0,0,0,0,0
201804261751260518,0,0,0,0,0
201804261751260686,0,0,0,0,0
201804261751261014,0,0,0,0,0
201804261751261177,0,0,0,0,0
201804261751261353,0,0,0,0,0
201804261751261514,0,0,0,0,0
201804261751261683,0,0,0,0,0
201804261751262011,0,0,0,0,0
201804261751262186,0,0,0,0,0
201804261751262356,0,0,0,0,0
201804261751262512,0,0,0,0,0
201804261751262682,0,0,0,0,0
201804261751263014,0,0,0,0,0
201804261751263184,0,0,0,0,0
201804261751263347,0,0,0,0,0
201804261751263519,0,0,0,0,0
201804261751263679,0,0,0,0,0
201804261751264015,0,0,0,0,0
201804261751264189,0,0,0,0,0
201804261751264345,0,0,0,0,0
201804261751264511,0,0,0,0,0
201804261751264680,0,0,0,0,0
201804261751265013,0,0,0,0,0
201804261751265179,0,0,0,0,0
201804261751265353,0,0,0,0,0
201804261751265520,0,0,0,0,0
201804261751265683,0,0,0,0,0
201804261751266008,0,0,0,0,0
201804261751266185,0,0,0,0,0
201804261751266348,0,0,0,0,0
201804261751266513,0,0,0,0,0
201804261751266679,0,0,0,0,0
201804261751267016,0,0,0,0,0
201804261751267184,0,0,0,0,0
201804261751267345,0,0,0,0,0
201804261751267517,0,0,0,0,0
201804261751267681,0,0,0,0,0
201804261751268015,0,0,0,0,0
201804261751268185,0,0,0,0,0
201804261751268345,0,0,0,0,0
201804261751268513,0,0,0,0,0
201804261751268677,0,0,0,0,0
201804261751269010,0,0,0,0,0
201804261751269179,0,0,0,0,0
