timestamp,joy,anger,suprise
201804261802268589,0.001826762,0.004547517,0.1930022
201804261802268891,0.001827175,0.004539649,0.1929819
201804261802269233,0.001827245,0.004539605,0.1929531
201804261802269885,0.001827232,0.004539869,0.1929799
201804261802270377,0.001827144,0.004539211,0.1929902
201804261802270970,0.001827063,0.00453825,0.1929973
201804261802271638,0.001826903,0.004538029,0.1930212
201804261802272135,0.00182687,0.004538601,0.1930154
201804261802272803,0.001826781,0.004537195,0.1930306
201804261802273303,0.001826699,0.004537117,0.1930512
201804261802273803,0.001826401,0.004538155,0.1931057
201804261802274466,0.001826178,0.004536091,0.1931436
201804261802275133,0.001826131,0.004538021,0.1931284
201804261802275802,0.001825865,0.004535719,0.1931719
201804261802276300,0.00182583,0.004536805,0.193149
201804261802276969,0.001826128,0.004537649,0.1930845
201804261802277635,0.001826455,0.004538298,0.1930373
201804261802278295,0.001826854,0.004540415,0.1929502
201804261802278964,0.001827008,0.004540787,0.1929144
201804261802279641,0.001826943,0.004541255,0.1929006
201804261802280301,0.001827037,0.004538497,0.1929189
201804261802280801,0.001826978,0.004540354,0.1928636
201804261802281464,0.001827138,0.004540631,0.192871
201804261802282135,0.001826795,0.004540168,0.1929093
201804261802282633,0.001826748,0.004542741,0.1929311
201804261802283303,0.001826614,0.004545345,0.1929769
201804261802283973,0.001826542,0.004546962,0.193021
201804261802284633,0.001826365,0.00454525,0.1930597
201804261802285129,0.001826342,0.004541757,0.1930906
201804261802285800,0.001826191,0.004542186,0.1931314
201804261802286300,0.001825955,0.004538562,0.1932212
201804261802286794,0.001825679,0.004536628,0.1933177
201804261802287465,0.001825858,0.004533739,0.1933396
201804261802288138,0.001825651,0.004529516,0.1934438
201804261802288799,0.001825531,0.004526339,0.1935118
201804261802289468,0.001826058,0.004527051,0.1935316
201804261802289963,0.001826243,0.004527724,0.1936043
201804261802290630,0.001826509,0.004531378,0.1935985
201804261802291299,0.00182717,0.004528588,0.1937309
201804261802291797,0.001827025,0.004527712,0.1937855
201804261802292464,0.001826584,0.004525087,0.1938783
201804261802292966,0.001826583,0.004524418,0.1939863
201804261802293470,0.001826598,0.004522792,0.1940233
201804261802294130,0.001826654,0.00452614,0.1940116
201804261802294632,0.001826063,0.004521162,0.1941633
201804261802295299,0.001826166,0.004523111,0.1941396
201804261802295964,0.001825616,0.004522033,0.1941925
201804261802296466,0.001825405,0.004523055,0.1941879
201804261802297136,0.001825969,0.004526468,0.1940899
201804261802297634,0.001826321,0.004531932,0.1939606
201804261802298297,0.001826873,0.004537722,0.1937671
201804261802298970,0.001827426,0.004540982,0.1936513
201804261802299460,0.001827436,0.004542706,0.1934683
201804261802300130,0.001827907,0.004543499,0.1934221
201804261802300797,0.001827752,0.0045459,0.1933739
201804261802301296,0.001827656,0.004544729,0.1932682
201804261802301963,0.001827438,0.004546953,0.1931379
201804261802302464,0.001827598,0.00454505,0.1931003
201804261802303125,0.001827476,0.00454453,0.1930264
201804261802303796,0.001827386,0.004544383,0.1930626
201804261802304295,0.001827236,0.004543828,0.1930276
201804261802304800,0.001827095,0.004540913,0.1931051
201804261802305460,0.001827157,0.00453925,0.1931214
201804261802305966,0.001827144,0.004538973,0.1930848
201804261802306632,0.001827309,0.004538891,0.1931415
201804261802307298,0.001827283,0.00453867,0.1931232
201804261802307801,0.001827006,0.004540155,0.1931547
201804261802308460,0.001826924,0.004541168,0.1931087
201804261802308957,0.001827013,0.004541749,0.1930332
201804261802309628,0.001827112,0.004541969,0.1929777
201804261802310296,0.001826988,0.004545102,0.1928688
201804261802310794,0.001826616,0.004546984,0.1928257
201804261802311294,0.001826516,0.00454812,0.1928068
201804261802311960,0.001826365,0.004549313,0.1927491
201804261802312624,0.001826262,0.004550767,0.1927292
201804261802313293,0.001826616,0.004550384,0.1927449
201804261802313960,0.001826429,0.00455097,0.1927195
201804261802314625,0.001826745,0.00455038,0.192774
201804261802315293,0.00182641,0.004551183,0.1927641
201804261802315958,0.001826844,0.004550506,0.1928023
201804261802316459,0.001826346,0.004554634,0.1927135
201804261802317126,0.001825968,0.004556225,0.1926909
201804261802317792,0.001826198,0.00455626,0.1927482
201804261802318293,0.001825712,0.004558007,0.1926897
201804261802318959,0.001825019,0.004563996,0.192613
201804261802319481,0.001824332,0.004567117,0.1925328
201804261802320129,0.001822827,0.00457134,0.1923674
201804261802320626,0.001821927,0.004573481,0.1922608
201804261802321296,0.001820578,0.004574963,0.1921087
201804261802321963,0.001822754,0.00456656,0.1923461
201804261802322620,0.001822389,0.004567414,0.1923084
201804261802323125,0.001821531,0.004571819,0.192211
201804261802323796,0.001822287,0.004571366,0.1922908
201804261802324291,0.001820869,0.004576858,0.1921362
201804261802324957,0.001821032,0.00458021,0.1921631
201804261802325626,0.00182208,0.004579884,0.1922585
201804261802326127,0.001822669,0.004576713,0.1923098
201804261802326790,0.001823078,0.004587831,0.1923401
201804261802327289,0.001823451,0.004591498,0.1923804
201804261802327956,0.001822984,0.004597027,0.1923262
201804261802328623,0.001823514,0.004600685,0.1923733
201804261802329127,0.001823987,0.004600075,0.1924463
201804261802329787,0.001824979,0.004606475,0.1925593
201804261802330456,0.001825423,0.00461332,0.1926029
201804261802330957,0.001825494,0.004626295,0.1926371
201804261802331626,0.001824876,0.00462915,0.1925975
201804261802332121,0.001825055,0.004614688,0.1925916
201804261802332794,0.001824834,0.004607095,0.1925706
201804261802333290,0.00182523,0.004613496,0.1926102
201804261802333955,0.001825445,0.004645419,0.1926628
201804261802334619,0.001825832,0.004700646,0.1926967
201804261802335294,0.001825935,0.004701682,0.1927071
201804261802335955,0.001826511,0.004702664,0.1927604
201804261802336621,0.001826528,0.00474314,0.1927559
201804261802337288,0.001826992,0.004773329,0.1928325
201804261802337959,0.001827208,0.004751937,0.1928347
201804261802338621,0.001827377,0.004802537,0.1928694
201804261802339290,0.001827274,0.004773165,0.1928387
201804261802339958,0.001827095,0.004809838,0.1928512
201804261802340621,0.001827211,0.004858779,0.1928632
201804261802341282,0.001827051,0.004911944,0.192848
201804261802341954,0.001826652,0.004974731,0.1928527
201804261802342452,0.001827104,0.005008934,0.1929181
201804261802343125,0.001827431,0.005211338,0.1930115
201804261802343785,0.001827602,0.005386794,0.1931297
201804261802344453,0.001827595,0.005438746,0.1931209
201804261802344956,0.001827572,0.005344962,0.1931009
201804261802345459,0.001827654,0.005289344,0.1931372
201804261802346124,0.001827557,0.005441667,0.1931546
201804261802346788,0.001827818,0.005252845,0.193158
201804261802347286,0.001828224,0.005075132,0.1931362
201804261802347950,0.00182833,0.005042338,0.1931658
201804261802348618,0.001828374,0.004957913,0.1931423
201804261802349283,0.001828172,0.004836229,0.1930438
201804261802349954,0.001828071,0.004930665,0.1931036
201804261802350457,0.001827928,0.004918258,0.1930329
201804261802350960,0.001828036,0.004894359,0.1930574
201804261802351618,0.001827964,0.004843189,0.1930572
201804261802352118,0.001827541,0.004909959,0.193044
201804261802352786,0.001826374,0.004935294,0.1929511
201804261802353287,0.001825724,0.004939537,0.1928933
201804261802353789,0.001825092,0.004916959,0.1928097
201804261802354454,0.001825236,0.004949099,0.1928916
201804261802355117,0.001826159,0.004819273,0.1929428
201804261802355783,0.001826104,0.004803224,0.1929479
201804261802356449,0.001825806,0.004775824,0.1928825
201804261802357117,0.00182552,0.004804227,0.1928225
201804261802357781,0.001825583,0.00474849,0.1928349
201804261802358451,0.001826304,0.004739613,0.1928496
201804261802359115,0.001826488,0.004756185,0.1928872
201804261802359786,0.001825376,0.004788926,0.1927333
201804261802360448,0.001824453,0.004822008,0.1926445
201804261802361115,0.001825099,0.004894177,0.1927099
201804261802361782,0.001824185,0.004821618,0.1925913
201804261802362449,0.001825002,0.004756502,0.1926474
201804261802363118,0.001825197,0.0047162,0.1926094
201804261802363783,0.00182477,0.004631733,0.1925245
201804261802364284,0.001825188,0.004595765,0.1925969
201804261802364948,0.001826678,0.004580194,0.1928955
201804261802365447,0.001827877,0.00457441,0.1932113
201804261802366114,0.001830773,0.004569174,0.1937844
201804261802366614,0.001833481,0.004564788,0.1945205
201804261802367117,0.001836083,0.004562529,0.1950394
201804261802367781,0.001843169,0.00456504,0.1969167
201804261802368448,0.001852505,0.004561185,0.1991142
201804261802369118,0.001864222,0.004564283,0.2023349
201804261802369777,0.001887794,0.004563878,0.2084803
201804261802370447,0.001927365,0.004562225,0.2192915
201804261802370952,0.001979801,0.00455975,0.2339736
201804261802371447,0.002037087,0.004558128,0.2510897
201804261802372117,0.002148116,0.004558632,0.28642
201804261802372613,0.002277303,0.004560959,0.3309729
201804261802373115,0.002424876,0.004561546,0.3868654
201804261802373785,0.002435332,0.004563974,0.3911175
201804261802374276,0.002666724,0.004564305,0.4889293
201804261802374946,0.002706502,0.004570276,0.5075402
201804261802375612,0.002473979,0.004575972,0.4068112
201804261802376283,0.002418675,0.004592847,0.3850404
201804261802376778,0.002434605,0.004591739,0.3914621
201804261802377279,0.002478253,0.004597111,0.4090175
201804261802377945,0.002412315,0.004588206,0.3827959
201804261802378448,0.002408441,0.004571937,0.3813699
201804261802379111,0.002344592,0.004559424,0.3571951
201804261802379778,0.002333533,0.004560298,0.353173
201804261802380283,0.002300822,0.004556285,0.3410553
201804261802380778,0.002258058,0.004556116,0.3256683
201804261802381277,0.002248942,0.004558719,0.3222753
201804261802381945,0.002275989,0.004555178,0.331643
201804261802382443,0.00227302,0.004556829,0.3302143
201804261802382943,0.002291179,0.004560506,0.336437
201804261802383613,0.002331215,0.004573869,0.3501239
201804261802384276,0.002306741,0.00459729,0.3392173
201804261802384942,0.002294964,0.004586072,0.3322875
201804261802385443,0.002309734,0.004596269,0.335951
201804261802386108,0.002324311,0.004593368,0.3384653
201804261802386777,0.002350814,0.004569766,0.3464254
201804261802387277,0.002332401,0.004562038,0.3340552
201804261802387941,0.002346453,0.004534223,0.330925
201804261802388439,0.002448384,0.004493867,0.3588075
201804261802389109,0.002504473,0.004462576,0.3631816
201804261802389609,0.002613902,0.004452217,0.3959402
201804261802390279,0.002814786,0.004405392,0.443569
201804261802390781,0.003063394,0.004332296,0.4851624
201804261802391436,0.00345362,0.004215702,0.5499517
201804261802392108,0.004177854,0.003988582,0.6087869
201804261802392606,0.004864356,0.003853882,0.7230861
201804261802393273,0.005696841,0.003710598,0.8636005
201804261802393941,0.006893699,0.003509741,0.9635932
201804261802394608,0.01072877,0.003078593,1.277109
201804261802395274,0.01212806,0.003043227,1.632657
201804261802395780,0.0131763,0.003028201,1.966574
201804261802396440,0.01727586,0.002870109,2.781044
201804261802396940,0.0201703,0.002786016,3.492934
201804261802397441,0.02716188,0.002592401,4.695616
201804261802398105,0.03765106,0.002374705,6.017282
201804261802398773,0.04451026,0.002277757,6.923879
201804261802399277,0.06685411,0.001976649,7.854606
201804261802399939,0.07654637,0.001890603,8.357927
201804261802400439,0.1529763,0.00143136,8.570717
201804261802401105,0.2390703,0.001206215,9.129881
201804261802401773,0.392241,0.0009956198,9.587051
