timestamp,joy,anger,suprise
201804261751227610,0,0,0
201804261751227610,0,0,0
201804261751228080,0,0,0
201804261751228855,0,0,0
201804261751229193,0,0,0
201804261751240018,18.81076,5.121002E-06,84.74837
201804261751240354,49.99683,2.650344E-06,79.79797
201804261751240849,76.13505,1.527353E-06,69.47359
201804261751241356,65.57542,1.790714E-06,59.49916
201804261751241847,66.15472,1.825479E-06,61.51114
201804261751242516,3.065488,9.808118E-06,63.78978
201804261751243193,0.1542978,4.297463E-05,89.08598
201804261751243854,0,0,0
201804261751257850,0.0005536164,0.0002351966,97.68712
201804261751258022,0.0004993546,0.0004934466,96.23373
201804261751258682,0.0005430628,0.0005626344,95.76998
201804261751259348,0.000546126,0.0005863128,95.63804
201804261751260015,0.0006483657,0.0008156408,94.2437
201804261751260681,0.0006620298,0.0008841936,93.88145
201804261751261348,0.0005808481,0.0008098771,94.44707
201804261751261850,0.001019892,0.002162875,87.44222
201804261751262351,0.001367197,0.003396261,81.59128
201804261751263009,0,0,0
201804261751293345,0.0001706024,0.1704547,7.910029
201804261751293507,0.000211414,0.09573961,5.79531
201804261751294173,0.0003851005,0.1540422,2.200605
201804261751294675,0.0003146475,0.09810027,2.941816
201804261751295341,0.0002543598,0.03032708,4.020636
201804261751296012,0.0002888137,0.0478923,3.337063
201804261751296672,0.0002824383,0.06975686,3.509875
201804261751297337,0.0003845808,0.07373463,2.2473
201804261751298006,0.0005255687,0.04337551,1.547421
201804261751298674,0.0007643023,0.03097364,0.9936902
201804261751299172,0.001039226,0.03391359,0.7864762
201804261751299673,0.001654488,0.01761214,1.070009
201804261751300334,0.002891491,0.0204079,0.8847271
201804261751301002,0.008046602,0.02132565,0.7496501
201804261751301670,0.2035108,0.008758598,0.7502332
201804261751302171,6.318349,0.002537351,1.00507
201804261751302836,53.55109,0.001015641,1.486759
201804261751303509,88.06041,0.0007062399,5.854981
201804261751304170,97.98839,0.0003677565,8.256958
201804261751304841,99.18615,0.0001924997,13.57963
201804261751305337,97.59335,0.0002013368,11.22142
201804261751306000,97.09911,0.0002232142,10.56745
201804261751306504,96.10538,0.0001997816,9.789347
201804261751307165,13.73535,0.002030298,7.929923
201804261751307672,1.639277,0.004448614,6.92913
201804261751308505,0.1864268,0.01169074,4.4317
201804261751309004,0.03302028,0.01812663,1.679555
201804261751309674,0.009858141,0.01262668,0.3379135
201804261751310341,0.006561363,0.01453415,0.2956057
201804261751310835,0.003644474,0.01048159,0.2464174
201804261751311500,0.002259454,0.005818231,0.2273623
201804261751312173,0.002008622,0.004906429,0.209003
201804261751312840,0.001925732,0.004743511,0.2078573
201804261751313503,0.001933202,0.004577647,0.2177894
201804261751314168,0.001901114,0.004570372,0.2126573
201804261751314835,0.001872176,0.00455387,0.2057205
201804261751315339,0.001890222,0.004550983,0.2102987
201804261751315834,0.001924344,0.004561872,0.2195655
201804261751316502,0.002179986,0.004557889,0.2989821
201804261751317002,0.002293921,0.004578333,0.3387823
201804261751317667,0.002609297,0.004639372,0.4657039
201804261751318170,0.003519924,0.004694939,0.972968
201804261751318838,0.00383238,0.004673684,1.198287
201804261751319502,0.004102152,0.004720898,1.418929
201804261751320004,0.005005396,0.004675343,2.297447
201804261751320670,0.005014215,0.004635241,2.315385
201804261751321337,0.004582544,0.004543252,1.884443
201804261751321999,0.003370677,0.0044913,0.9062772
201804261751322497,0.002565295,0.00440617,0.4834172
201804261751323166,0.001990404,0.004154722,0.305885
201804261751323832,0.001869072,0.004131428,0.2617677
201804261751324502,0.001847807,0.004359567,0.2696306
201804261751325003,0.00186431,0.005652924,0.2927595
201804261751325497,0.001730583,0.007359415,0.316756
201804261751326163,0.00165465,0.01717477,0.3258613
201804261751326830,0.001683339,0.01348651,0.3407226
201804261751327331,0.001636417,0.01032453,0.3827402
201804261751327998,0.001604652,0.01220426,0.4576062
201804261751328498,0.001707488,0.01614166,0.4822302
201804261751328998,0.003178915,0.08027776,0.5857894
201804261751329496,0.002601904,0.1957518,0.6812795
201804261751330169,0.00298036,0.1256381,0.8469496
201804261751330668,0.002675991,0.1425631,0.9464044
201804261751331164,0.002413214,0.2108898,1.577385
201804261751331830,0.00286937,0.1590389,3.062207
201804261751332503,0.003466211,0.09125846,7.631804
201804261751333171,0.005952632,0.0464734,12.1981
201804261751333830,0.007469499,0.04576825,17.31972
201804261751334496,0.006866583,0.05489233,20.7434
201804261751335166,0.006112567,0.1162165,22.08667
201804261751335666,0.005110527,0.2338533,21.64668
201804261751336165,0.004715211,0.313462,22.15041
201804261751336830,0.006462054,0.2403298,16.35098
201804261751337496,0.006677597,0.3436577,14.09815
201804261751338163,0.006904324,0.379546,13.34412
201804261751338830,0.006351662,0.2065618,15.2273
201804261751339499,0.005546639,0.0647195,13.98315
201804261751339996,0.004173032,0.0388241,9.360004
201804261751340659,0.003121519,0.03201545,4.966109
201804261751341162,0.002241529,0.03556247,2.880835
201804261751341832,0.001688632,0.04706923,1.426095
201804261751342499,0.0008212354,0.02184282,1.95341
201804261751343162,0.0007076368,0.02180208,1.449723
201804261751343666,0.0006090428,0.01836367,1.400406
201804261751344327,0.000700323,0.02351881,0.9954345
201804261751344993,0.0006742519,0.02099211,1.071103
201804261751345661,0.0008095211,0.02627003,0.824845
201804261751346164,0.001088237,0.03495124,0.6020488
201804261751346831,0.001195349,0.0393773,0.537564
201804261751347494,0.001170617,0.03852772,0.5348205
201804261751348165,0.001342753,0.04378398,0.4502139
201804261751348661,0.001284436,0.04833307,0.4103683
201804261751349330,0,0,0
201804261751349824,0,0,0
201804261751350332,0,0,0
201804261751350997,0,0,0
201804261751351659,0,0,0
201804261751352325,0,0,0
201804261751352827,0,0,0
201804261751353492,0,0,0
201804261751354159,0,0,0
201804261751354663,0,0,0
201804261751355332,0,0,0
201804261751355996,0,0,0
201804261751356491,0,0,0
201804261751357168,0,0,0
201804261751357663,0,0,0
201804261751358330,0,0,0
201804261751358991,0,0,0
201804261751359659,0,0,0
201804261751360159,0,0,0
201804261751360834,0,0,0
201804261751361489,0,0,0
201804261751374652,99.55616,0.0001208729,0.1988894
201804261751374987,99.53792,0.0001041253,0.2125063
201804261751375485,99.53679,7.228156E-05,0.2104559
201804261751376155,99.53454,0.0001032515,0.2104052
201804261751376821,99.52059,0.000100228,0.2067136
201804261751377320,99.51632,0.0001212757,0.2062089
201804261751377994,99.51362,0.0001151019,0.2051726
201804261751378656,99.51593,0.0001050186,0.2078829
201804261751379321,99.51428,0.0001073092,0.2077651
201804261751379992,99.49759,9.712872E-05,0.2102447
201804261751380651,99.46426,0.0001189091,0.2092462
201804261751381323,99.4358,0.0001176345,0.2099941
201804261751381988,99.43719,0.0001195969,0.213315
201804261751382490,99.40252,0.0001133634,0.2168967
201804261751383153,99.45255,0.0001013093,0.2178094
201804261751383815,99.4422,0.0001164904,0.2164831
201804261751384317,99.42883,0.0001164731,0.214364
201804261751384993,99.43958,0.0001120674,0.2138894
201804261751385485,99.45017,0.0001172782,0.2135514
201804261751385985,99.47319,0.0001193989,0.2142779
201804261751386663,99.47394,0.000113729,0.217057
201804261751387155,99.48073,0.0001148872,0.2185785
201804261751387819,99.49881,0.0001089794,0.212995
201804261751388486,99.4398,0.000117585,0.2186156
201804261751389159,99.43694,0.0001186691,0.2189178
201804261751389814,99.44221,0.0001205991,0.2216783
201804261751390317,99.41515,0.0001205325,0.2178628
201804261751390999,99.39584,0.0001142764,0.2130823
201804261751391480,99.29964,0.0001128368,0.2113598
201804261751391988,99.27591,0.0001059632,0.2065688
201804261751392487,99.15894,0.0001058336,0.2033823
201804261751392987,98.98224,0.0001510647,0.2047488
201804261751393484,98.78592,0.0001880944,0.2038154
201804261751394147,97.98215,0.00022299,0.2038847
201804261751394654,94.54016,0.0003101631,0.2037918
201804261751395315,89.22226,0.0004451056,0.2051596
201804261751395988,80.09149,0.0006196245,0.2077698
201804261751396483,70.17087,0.0008001068,0.2151595
201804261751397150,54.85004,0.00104746,0.2215074
201804261751397814,16.23436,0.002155349,0.2322034
201804261751398315,11.58591,0.002455675,0.2326701
201804261751398814,20.61679,0.001726402,0.2343527
201804261751399481,81.39688,0.0005280274,0.2455574
201804261751399982,94.74187,0.0002963164,0.2509865
201804261751400481,97.58622,0.0002071356,0.2601009
201804261751401148,98.85503,0.0001381178,0.2825403
201804261751401647,99.21613,0.0001235629,0.285086
201804261751402149,99.28963,0.0001152541,0.294787
201804261751402814,99.29824,0.0001064035,0.3344451
201804261751403318,99.37162,0.0001131775,0.3331904
201804261751403979,99.30264,9.671721E-05,0.40773
201804261751404650,99.31832,0.0001233272,0.3953974
201804261751405311,99.37392,0.0001817449,0.3481076
201804261751405813,99.38873,0.0002255553,0.3363035
201804261751406484,99.43424,0.0002380058,0.2993148
201804261751406984,99.46601,0.0001840052,0.2750322
201804261751407645,99.48399,0.0001335697,0.2638599
201804261751408315,99.52525,8.546677E-05,0.2415888
